461,W240145073030001,Sabarkantha,KHEDBRAHMA,Khedbramha,Dug Well,7.59,3425,2295,0,134,866,165,219,0.95,110,312,73,1080,290,2.3,3.84,nd
462,W240640073003001,Sabarkantha,KHEDBRAHMA,Matoda,Dug Well,8.07,2535,1698,0,403,497,120,38,0.1,330,200,54,720,210,29.7,3.4,nd
463,W242230073020001,Sabarkantha,KHEDBRAHMA,Poshina2,Dug Well,8.15,1806,1210,0,610,256,45,11,1.0,500,80,66,470,205,9.7,4.11,nd
464,W241230072595501,Sabarkantha,KHEDBRAHMA,Ratanpur2,Dug Well,8.03,1619,1085,0,244,305,65,93,0.65,200,84,54,430,164,12.6,3.44,nd
465,W240030073070001,Sabarkantha,KHEDBRAHMA,Silwad,Dug Well,7.7,4826,3233,0,317,1250,100,229,0.86,260,160,185,1160,555,13.7,7.08,nd
466,W232945073303001,Sabarkantha,MEGHRAJ,Meghraj,Dug Well,7.98,555,372,0,256,64,0,11,0.35,210,28,24,170,66,3.5,2.2,nd
467,W232745073183001,Sabarkantha,MODASA,Modasa2,Dug Well,8.28,1061,711,0,159,156,125,67,0.2,130,80,29,320,94,0.7,2.28,nd
468,W240030073070001,Sabarkantha,KHEDBRAHMA,Silwad,Dug Well,7.82,1517,1016,0,195,298,125,50,0.4,160,104,58,500,110,5.4,2.14,4
469,W232240073010001,Sabarkantha,TALOD,Harsol1,Dug Well,8.18,1285,861,0,573,92,65,28,1.3,470,20,56,280,187,1.0,4.86,nd
470,W235400073071001,Sabarkantha,VADALI,Choriwad,Dug Well,8.04,1913,1282,0,305,327,190,53,0.95,250,188,63,730,91,2.7,1.46,nd
471,W235600073020001,Sabarkantha,VADALI,Wadali,Dug Well,7.73,1474,988,0,220,220,140,116,0.9,180,88,44,400,152,4.5,3.3,nd
472,W235910073123001,Sabarkantha,VIJAYNAGAR,Atarsumba,Dug Well,7.95,838,561,0,220,128,52,15,0.0,180,52,39,290,60,2.9,1.53,nd
473,W240030073211501,Sabarkantha,VIJAYNAGAR,Vijaynagar1,Dug Well,8.26,1059,710,0,268,213,8,16,0.55,220,40,34,240,142,4.8,3.99,nd
474,W231629073123001,Sabarkantha,Dhansura,Alwa Kampa,Dug Well,8.1,1171,785,0,415,142,54,7,0.02,340,32,75,390,94,1.5,2.07,1
475,W231434072562701,Sabarkantha,Talod,Boriya,Dug Well,7.92,2550,1709,0,256,568,65,173,0.75,210,96,78,560,320,0.8,5.88,2
476,W235524072511201,Sabarkantha,IDAR,Chandap_DW,Dug Well,8.26,911,610,0,317,107,42,4,1.15,260,76,22,280,80,6.8,2.08,2
477,W233431073151101,Sabarkantha,MODASA,Gadada,Dug Well,8.02,1764,1182,0,342,305,140,53,1.17,280,68,97,570,146,3.1,2.66,nd
478,W235455073084301,Sabarkantha,Vadoli,Kesharpura,Dug Well,7.88,1217,815,0,195,199,115,59,0.95,160,88,46,410,88,1.6,1.89,nd
479,W232041073275201,Sabarkantha,MALPUR,Malpur_1,Dug Well,8.01,824,552,0,244,57,80,61,1.05,200,48,41,290,56,1.6,1.43,1
480,W233609073091601,Sabarkantha,HIMATNAGAR,Mathasuliya,Dug Well,8.28,1253,840,0,366,142,130,18,0.2,300,64,41,330,120,30.5,2.87,nd
481,W233043073162801,Sabarkantha,MODASA,Medasana,Dug Well,8.22,897,601,0,281,114,46,16,0.75,230,32,32,210,110,0.7,3.3,nd
482,W233619072550901,Sabarkantha,HIMATNAGAR,Ramgarh,Dug Well,8.25,3571,2393,0,549,852,10,78,1.05,450,96,92,620,524,23.6,9.15,2
483,W235227072574701,Sabarkantha,IDAR,Sabalwad,Dug Well,7.96,992,665,0,305,85,41,71,2.56,250,92,27,340,67,1.8,1.58,nd
484,W231813072575201,Sabarkantha,Talod,Umedpura,Dug Well,8.28,1529,1024,0,476,234,70,30,1.32,390,32,71,370,205,0.5,4.63,nd
485,W210345073113001,Surat,BARDOLI,Allu,Dug Well,8.02,753,505,0,366,50,6,27,1.05,300,20,41,220,86,1.2,2.52,1
486,W210530072433001,Surat,CHORASI,Sultanabad,Dug Well,7.85,1140,764,0,439,135,32,54,0.35,360,44,61,360,127,22.0,2.91,3
487,W211730072554501,Surat,KAMREJ,Kathor,Dug Well,7.97,1448,970,0,659,149,23,55,0.6,540,52,85,480,161,1.9,3.2,2
488,W211700073140001,Surat,MANDVI,Kasal,Dug Well,7.88,747,500,0,329,57,17,26,0.35,270,60,63,280,52,0.1,1.35,2
489,W211515073174501,Surat,MANDVI,Mandvi2,Dug Well,8.11,1180,791,0,366,128,130,67,0.5,300,88,56,450,96,0.5,1.97,3
490,W211900073080001,Surat,MANDVI,Nogama,Dug Well,7.94,1032,691,0,354,85,70,14,0.55,290,96,29,360,57,0.3,1.31,2
491,W211850073093001,Surat,MANDVI,Ushker,Dug Well,7.77,750,503,0,354,50,29,30,0.45,290,72,17,250,77,2.0,2.12,3
492,W212600073130005,Surat,MANGROL,Nizar1,Dug Well,7.88,1052,705,0,293,128,105,57,0.9,240,52,54,350,101,0.7,2.35,2
493,W212030072453001,Surat,OLPAD,Olpad2,Dug Well,8.05,1710,1146,0,622,185,34,113,1.25,510,32,39,240,314,62.1,8.81,2
