150,ChhotaUdaipur,Sengpur,7.72,541,362.47,0,268,28,22,14,0.57,220,60,22.1,240,27,0.3,0.76
151,ChhotaUdaipur,Motichikli,7.78,648,434.16,0,317,28,19.0,28,3.6,260,64,22.0,250,50,0.41,1.37
152,ChhotaUdaipur,Bhindol,8.2,1750,1172.5,0,976,92,3.9,26,4.0,801,28,68.0,350,285,0.77,6.62
153,ChhotaUdaipur,Chavaria,7.86,1449,970.83,0,439,199,101.0,55,4.05,360,64,61.0,410,178,2.6,3.8
154,ChhotaUdaipur,Panvad,8.02,1498,1003.66,0,549,177,20.0,100,1.8,450,36,34.0,230,272,4.4,7.8
155,ChhotaUdaipur,Chhota Udaipur,7.53,828,554.76,0,207,85,40.0,59,1.0,170,60,21.888,240,74,0.71,2.08
156,ChhotaUdaipur,Ferkuva,7.57,642,430.14,0,244,71,37.0,23,0.45,200,88,19.456,300,17,3.4,0.43
157,ChhotaUdaipur,Ghhamodi,7.72,516,345.72,0,232,50,1.6,13,1.1,190,48,9.728,160,50,0.86,1.72
158,ChhotaUdaipur,Kevadi,7.54,518,347.06,0,220,43,9.3,21,0.93,180,60,9.728,190,39,0.22,1.23
159,ChhotaUdaipur,Pavi,8.0,2007,1344.69,0,525,376,12.0,132,0.95,431,128,38.912,480,258,10.0,5.12
160,Dahod,Salaya,7.92,890,596.3,0,366,78,7.4,38,0.6,300,84,12.0,260,88,2.1,2.37
161,Dohad,Wadia,8.1,2323,1556.41,0,219,483,65.0,185,1.7,180,208,68.0,800,160,10.0,2.46
162,Dohad,Limbdi,7.83,779,521.93,0,329,78,1.3,15,0.79,270,68,7.3,200,89,5.18,2.74
163,Dohad,Sukhsar,7.69,844,565.48,0,317,50,55.0,35,0.97,260,80,4.9,220,89,1.9,2.61
164,Dohad,Sarsava,7.74,383,256.61,0,183,29,8.0,5,0.48,150,52,0.0,130,31,7.77,1.18
165,Dohad,Bapda,7.96,1172,785.24,0,366,135,20.0,72,0.91,300,44,17.0,180,184,2.67,5.96
166,Dohad,Devgadh bariya,8.2,918,615.06,0,220,142,16.0,67,0.96,180,40,27.0,210,119,3.3,3.57
167,Dohad,Khandania,7.88,699,468.33,0,317,28,24.0,20,1.0,260,60,15.0,210,57,1.5,1.71
168,Dohad,Tokarba,8.04,981,657.27,0,378,107,4.0,37,1.0,310,84,10.0,250,112,2.57,3.08
169,Dohad,Kanjetha,8.09,753,504.51,0,378,43,9.4,2,0.97,310,68,10.0,210,77,3.0,2.31
170,Dohad,Dhanpur,7.98,1700,1139.0,0,512,227,30.0,98,1.3,420,184,34.0,600,117,11.6,2.08
171,Dohad,Amba Katch,8.19,1075,720.25,0,390,85,70.0,38,1.2,320,80,24.0,300,108,9.0,2.71
172,Dohad,Garbara,7.9,8180,5480.6,0,463,1740,822.0,396,6.8,380,120,389.0,1900,1079,28.5,10.76
173,Dohad,Panchwada,8.15,907,607.69,0,390,64,24.0,24,1.76,320,16,75.0,350,48,3.69,1.12
174,Dohad,Varamkheda,8.11,580,388.6,0,220,50,30.0,11,1.0,180,28,41.0,240,24,1.54,0.67
175,Dohad,Dahod Urban-3,7.88,1641,1099.47,0,317,220,137.0,97,0.74,260,48,80.0,450,179,3.39,3.67
176,Dohad,Dahod Urban-2,7.97,2311,1548.37,0,317,390,155.0,175,3.45,260,52,136.0,690,250,4.94,4.14
177,Dohad,Dahod Urban-1,8.06,633,424.11,0,171,57,56.0,31,1.16,140,40,36.0,250,25,0.38,0.69
