CCME-WQI,WAWQI,EBWQI
58.34872258785545,19.507888888888886,148.43440143683648
45.24305868599714,22.061111111111114,158.49226018680804
77.79827149333815,15.902999999999997,116.47437378204377
76.60258483619606,9.004777777777779,65.64223472176735
76.79007424755483,15.949333333333335,110.55317037526152
56.021032958248604,39.416000000000004,285.87517604075
66.65572341825563,28.738555555555553,202.7756185963084
72.30159349971869,18.486333333333338,135.75491197304694
64.56369674188507,35.29811111111111,284.0161930758943
53.3236413672535,38.823888888888895,298.94331202565036
82.49153552715363,14.574333333333334,101.80019920024769
64.93930023891902,15.884888888888893,107.98603848338242
66.54753498389346,8.989222222222221,62.74774764229845
60.43614158283783,27.479,219.4468515564558
70.89407085395051,8.652222222222223,61.026247165558004
55.73003506953918,6.905888888888889,53.221174612860125
65.02600859877153,10.331444444444443,76.99328868951031
64.11963752656723,32.156111111111116,263.0435792473834
55.78522189437448,7.698111111111112,65.00501483647587
70.81727315095031,13.586777777777776,98.77119805768845
64.96890216602293,11.362444444444442,84.19484605394597
68.55480191749758,19.919666666666668,169.80260010527053
54.26513797856025,15.634888888888886,124.92452946845664
69.5467591713506,14.666333333333334,127.41196524551361
74.68914734491052,25.113666666666667,198.05755649781332
60.77363627514931,8.144666666666668,59.46363966615259
70.84200642573029,13.774111111111113,106.35319155437807
76.62391405869519,10.134333333333336,71.71548054684207
71.14278274538646,12.557111111111114,92.46855083831768
77.36789169642859,19.096333333333334,134.55589856725808
81.20111007412612,11.433,78.85375423842778
71.18154240217864,9.019555555555556,59.9193668165898
65.3778802831789,7.242777777777778,52.04919549125695
53.35458455970289,18.05633333333333,126.22081392136451
76.933329067735,13.742555555555555,103.87312992341094
59.78169705925831,28.83666666666667,213.41800024075204
65.62487437393708,7.967555555555556,56.10408268734271
72.06793928810163,31.83422222222223,258.63131484976606
68.20888994100761,24.603888888888893,191.68637719031483
67.56572059048008,25.735444444444443,202.99262972935404
76.55197693583501,11.110444444444445,75.81237175654734
80.40649921816824,22.997777777777777,174.30217309395843
71.93703794111096,9.24388888888889,66.90768505393694
71.49018086344583,9.060777777777778,65.93837523542369
37.220411411476256,55.92944444444444,465.45229204840933
51.34829341724886,18.230444444444444,125.75987476227361
69.24026319890119,21.056666666666665,132.47709549786921
76.13682514634888,15.534555555555558,127.29722377474805
76.49277060841956,12.131444444444446,86.05894449215901
57.55602351956036,31.811555555555557,248.23092343399142
66.27429813293611,9.54,63.7482871672082
76.8151382068661,11.104444444444443,79.43504856313119
60.57446825802413,7.4607777777777775,53.75372991815352
52.0201591596476,39.28911111111111,278.28006051885797
71.46432831063333,9.86311111111111,75.86589361907815
53.749478352021654,45.75833333333333,385.61146604466654
64.17568017683152,14.568888888888887,99.34010382351785
66.79659694164863,30.868222222222215,264.50862008410127
65.36558365683112,7.253333333333335,54.23308954095697
68.91294392337241,19.451333333333334,158.40594454127788
71.19064889732918,9.596444444444446,69.97845663993026
70.80881086578755,20.558555555555557,172.8140652265905
55.71061709519661,36.52133333333334,322.1644558005428
65.51490060295924,10.99188888888889,83.57575046715952
54.228851727965356,4.706,37.18486438280722
60.19019214745789,7.189222222222221,52.03647238754256
57.85138834256417,24.037222222222223,177.24121504406523
70.03372633768222,14.92811111111111,121.30091626098765
65.6967249162995,11.296111111111113,80.46462593493064
66.54180352703165,10.400333333333332,76.62502170926248
52.39651086326161,20.254666666666665,132.6117633804308
77.6152697638586,14.557666666666666,104.7008597146153
70.51029274030967,7.87,58.5861235337874
68.06443006946026,27.06577777777778,206.5307694288824
71.44831243334251,15.866000000000003,130.94714855678706
62.702611947676445,20.559888888888892,183.19614046343858
25.30589000408783,119.7527777777778,1056.7503587990518
53.76622780846695,4.2522222222222235,34.398797931931725
64.18331618822744,19.85688888888889,146.53861620908822
54.8271063766334,5.963666666666667,47.60593096142732
76.02046012948848,10.131666666666668,79.22323832967024
82.08410779924768,13.916333333333334,98.78963319634731
70.65222709272349,9.516222222222222,68.77285990331563
76.37200489657918,12.108666666666666,82.71647276350001
71.64933379512266,12.886666666666667,87.96448031474735
77.27955774731917,18.58755555555556,139.385335477267
68.85389770836662,26.646333333333338,213.6707859487185
47.84806624777515,31.931888888888892,274.62536358038795
35.54387992600212,106.87011111111111,946.4242846853126
24.230868523158364,127.68511111111111,1134.798692022062
33.481829792327346,56.949000000000005,491.2273149657791
70.55914046719951,20.76,138.73185900622778
70.4018101730347,13.054111111111112,88.04465260880991
82.26642479652892,12.931555555555555,91.75342581433102
77.70441672453705,14.660333333333336,120.97885339917127
56.07106780512813,27.18077777777778,218.7612348802441
63.79711750085521,18.042555555555555,127.59382710253385
63.91623740392955,27.63277777777778,226.84273803146732
77.50121786402816,11.585666666666667,81.52008853101465
46.57803668448546,46.099222222222224,388.7330678865889
66.88449216463661,7.965888888888889,57.28306274073383
77.19580444697007,10.770000000000003,71.94248961465892
73.15282011056426,17.301777777777783,130.9302335606604
75.35628706250233,22.128555555555558,166.327282563058
70.9309283457603,13.34011111111111,98.04119706661945
87.25955882986821,14.939666666666668,95.27726694083299
76.63014968354496,10.724333333333332,71.43336162824035
71.37531174380067,12.350666666666665,89.41962120755016
81.04617191945803,10.747111111111112,70.5877243900213
86.87059845578477,11.04111111111111,79.05123565702748
76.53881662134526,11.929,85.4867446284078
66.50906332118728,26.29566666666667,215.32695805792767
39.0834732994455,54.78622222222223,440.46925960473146
60.487044315465006,7.0215555555555556,58.187942685549736
67.36030436470699,26.87955555555556,214.91171015802774
34.35424406543186,109.52144444444446,953.9555947600645
65.4056708757462,13.774444444444448,119.70615295539527
46.140276607475414,47.245222222222225,390.169508461886
72.06168118359477,9.539,72.03030262918782
26.516207252596317,56.6528888888889,488.0079863356456
78.58881692692538,11.603222222222223,91.25851573104606
77.20669320692832,15.616888888888889,123.82162050147559
65.52952545925075,15.27077777777778,134.45943176019384
67.52485485762872,9.904111111111112,79.97346806374885
24.434059604442155,77.59077777777779,678.2549069647065
69.67658615033176,16.176,139.79615672077762
55.66179746271034,25.15011111111111,210.06387585008252
78.10929635616938,14.039666666666667,111.28757602108097
66.59174029989931,9.549666666666669,81.52519955362106
70.94606204812621,16.63211111111111,139.10129264787992
77.03343703028442,16.56722222222222,125.12244992172317
83.42234639014607,13.945444444444444,113.21858345635626
43.80206300266568,38.215222222222216,320.52287362236643
51.73744831204723,42.172444444444444,349.0153228818149
71.05402043118656,11.360222222222223,88.59433236802855
68.1551745045966,18.514777777777777,153.74134285329023
45.52155478263507,32.99622222222223,245.94705812932764
71.54536762082165,10.91,85.29797065273196
61.473488266108745,9.059111111111111,70.87506054890187
82.52483334791523,12.071777777777777,85.11818123630009
64.69804879444972,29.99733333333333,251.27143888842215
67.1221805425038,25.40933333333334,217.76805857567965
67.2752426622889,13.852111111111112,118.16719509604374
77.18541566418668,18.705000000000002,136.8918588747119
69.72911754476108,14.372777777777777,123.08728123521921
64.9731811354574,23.305444444444447,201.86609602301723
65.51645508458807,10.474888888888888,88.1000565802603
49.69669889841206,53.40244444444445,439.451896231837
82.65235365726859,11.143888888888888,85.36409885489088
71.54701506868696,15.009111111111112,127.47990077102601
70.95828279643813,8.324555555555555,61.13036589402347
60.38307748777064,6.822333333333335,50.36329050972711
56.307512469612675,23.67877777777778,200.48842958586448
32.03902098889981,89.72611111111111,776.9723779389421
29.763097604286116,50.699333333333335,436.98112399585136
67.14140882300808,27.483222222222224,223.15835858688442
72.30681591225074,10.553777777777777,84.89767276201673
60.95201677291576,24.004333333333328,188.55697683876394
72.39648447740328,13.957000000000003,120.12801856986238
60.19103994190382,15.06966666666667,131.68323801384815
27.91871329937129,101.56888888888889,854.9715137501815
65.54385624890608,7.224666666666668,56.04016260878193
71.65854444256856,9.073666666666668,67.30583074060569
60.599955126736546,7.7316666666666665,60.6244408699607
78.12346585637607,11.997888888888887,98.21381309595915
54.419873728333435,5.55288888888889,42.40404671632983
70.63025513927536,8.601777777777777,63.54567046313067
54.26768297706623,5.041222222222222,41.59612993520313
55.00394423491942,6.041666666666668,46.79940248656504
71.17373372658164,12.837222222222223,109.94797344747607
71.94722338971832,9.542555555555555,74.88225084274815
34.48890905305211,50.76111111111111,432.5727379180681
61.007621185939236,7.433777777777777,55.22065486034298
77.65330103574132,14.81322222222222,112.28830518983294
65.20595703508329,20.211666666666666,165.4845269003823
71.66293357110085,15.790777777777778,137.16916917258786
36.816121048724206,39.48433333333334,343.36633448492177
70.76736326350856,17.196,148.4563603887527
75.32348007112819,24.601333333333336,193.9334747700664
83.2719101352034,13.405444444444445,104.98648922291773
70.52009665577994,23.74922222222222,200.5749172976208
38.05047209955394,65.73555555555556,566.0100227855997
76.10929687051399,16.022111111111112,136.14194109589553
61.46844308875266,9.73077777777778,82.88829884130485
61.84085129175802,8.162777777777778,64.61465165728342
61.09226669087242,7.403444444444445,59.78874003436606
71.00527170720817,8.78211111111111,65.91639412840154
75.0284840089226,13.697222222222221,110.67710173374984
60.136373751618905,6.455777777777778,51.47310930460711
73.10719393030433,12.096333333333332,99.11392874710177
67.22517015032875,9.834888888888889,80.6332479357075
29.163641402881026,91.79666666666668,806.3675059584942
66.79309467636145,8.048555555555556,65.94696255849114
76.09754986623811,9.909222222222223,73.98404955168458
82.01229843167425,23.11755555555556,179.26484329639243
69.5545500664431,11.34977777777778,93.03411540151114
63.56696806891764,35.91866666666667,293.0747806061872
74.40671680365676,23.538111111111107,184.3012455270752
77.69682470512858,11.458333333333336,86.85508128821769
61.463680793217456,33.722111111111104,261.99361729897174
82.07142850851919,19.507888888888893,158.9090866909661
72.54270349766492,29.73966666666667,239.30606980450042
87.9538887675326,14.16588888888889,98.81550001528342
81.45820328053432,14.239222222222224,107.6623383031252
83.81226632482156,14.224,112.65131147461578
49.30800827731341,66.216,450.2727563451677
56.91471203988231,29.236555555555555,234.55273250919353
83.48138747913177,16.01066666666667,124.25584277094066
40.58275124878232,42.42066666666667,359.4106679932138
80.26992262133069,25.450444444444447,208.52758830644595
65.4136514598729,24.93777777777778,183.6968039576113
73.11297669959427,17.311888888888888,126.71662770726647
75.090884856304,27.880111111111113,216.18993030692496
73.01472503305207,23.660555555555558,167.16895415754354
83.61685788117848,16.162222222222226,117.61585860122798
31.562681087319476,71.49055555555556,609.3858049738451
45.17917176368013,39.45111111111111,328.0686746571554
81.60991764649857,20.221333333333334,163.97759081781138
77.65600556269595,10.869666666666669,79.1610369578247
61.20715139644944,7.463666666666667,55.0761649575637
70.81638369750654,18.75266666666667,137.92039970011908
42.63844931666754,33.28344444444444,280.40212213703654
59.57057979357573,40.35922222222222,333.20567548420325
49.29358865776301,33.42466666666666,262.3503577434155
76.43225088711729,10.155111111111113,76.17411987096068
51.53186349745396,38.47766666666667,322.86169925300453
34.67148302194785,68.44055555555556,594.4920816964635
71.78484959803806,9.572666666666667,69.59110433126313
53.23011961478562,41.54977777777779,304.5438456464625
35.774808658458326,68.16633333333334,600.4296637319453
40.62719614597585,44.699222222222225,356.71612201021026
76.64001614459691,8.593555555555556,61.937665103463004
70.18717200986067,29.372111111111106,239.93041835682402
76.94253934216096,11.33411111111111,78.81423467934988
62.07155250344574,9.171111111111111,72.25407800854651
48.60919713612354,40.05266666666667,286.916425148542
76.50484279705393,14.540999999999999,98.93448855919142
74.9270358545572,22.448222222222224,149.13035208827537
76.97853102336506,17.592888888888893,127.10940405412518
76.43622898018333,16.59988888888889,113.30991496949272
30.763387897693093,60.99155555555556,470.9797224188411
82.27876172069689,19.841777777777782,143.35463146612605
75.21256768659278,22.95333333333334,163.29907819600848
35.78963687861496,87.62299999999999,768.5714425441167
76.94405170730928,16.249777777777776,109.74532064967542
64.51405080687073,30.392777777777784,230.51653047374816
70.02601842176522,10.202333333333332,81.01068960621015
81.9981805163969,21.171999999999997,167.63269595033617
82.6116878703748,23.411555555555555,172.45455427461246
69.38716202977966,33.19166666666667,279.85322871506634
76.80387456772692,16.41688888888889,121.44057034636637
40.54492944502607,51.1158888888889,393.0040299076479
53.93206615906347,41.37544444444445,340.2876334065635
66.92791591303958,9.967222222222222,70.6131996893596
56.40705522709442,8.103555555555555,61.013494111629406
61.010427620942146,7.245333333333334,52.13090812853535
64.45170176733058,13.474555555555556,94.35458458067704
55.714861615221764,32.885,271.41235646371575
72.24143146376599,19.308222222222224,151.09599317291784
71.22047704494747,15.811333333333332,113.51730962561645
71.70534250184313,9.773444444444443,66.71979519237341
66.01850467490462,7.508000000000001,53.49129302297262
76.35823057612357,10.835777777777778,72.92446917304746
66.16376714076796,8.465111111111113,58.09688073600089
76.7057533202954,10.425,70.66509959067218
53.438516579345,38.62555555555555,311.70430649398554
70.72968897928604,6.891444444444444,49.403974643360705
66.40478433655697,21.427888888888887,171.1896392383489
66.02488332435775,7.183888888888889,52.01757082391929
76.7392516095513,11.325555555555555,80.69802625485788
67.61584263409202,26.74255555555556,221.60558615827745
77.46294918062222,11.424666666666669,81.01346282891295
69.143524790943,24.79211111111111,178.97178233224886
64.55488402155942,17.137444444444444,130.9098211825401
77.07016437030785,12.28788888888889,85.57933664979598
76.43805098307864,11.778444444444444,88.13881677989767
70.71384176201008,8.687444444444445,61.60752669789416
77.30391450788699,10.417444444444444,74.11194386531783
44.80172631846215,54.287,456.3156896144449
77.76498718827787,14.79488888888889,111.80216902784844
54.57415183543605,5.218999999999999,42.73733383711785
71.69231199214903,13.756555555555556,105.22701788413598
71.30718411452563,9.208555555555556,66.10281044981002
65.62393356040111,10.840222222222222,84.93544022547084
76.46546312746374,12.544,92.55408293429932
55.35443229561204,23.924777777777777,167.521148363512
82.67417960421031,13.631333333333334,96.24648548581162
78.04780898040255,14.983333333333338,109.13894729300631
82.70036966983523,13.19177777777778,94.59534061133225
54.69739213174742,4.725444444444445,35.40083253244211
60.80862852491778,8.089444444444444,58.86241832447998
87.16579445078753,15.278666666666666,100.60247106407031
76.85204834680582,18.009555555555554,124.36060268434773
82.63213221473237,12.828666666666669,87.1263075084504
70.63817299844698,19.81688888888889,134.27287618023715
76.84319793364256,12.006333333333334,84.88131142724914
68.28303390482296,22.698444444444444,172.16688341219472
82.23848656800725,13.055111111111112,84.97302327536977
71.56018021931507,14.17,101.88224780626062
77.03532055959117,10.655555555555555,70.4928408906326
75.79189770994711,11.624222222222222,83.48673326926114
81.6049051677117,13.554333333333334,93.38452914174334
57.23544265860327,25.19488888888889,195.1244012089367
77.34752883925327,13.070555555555556,87.60726199403892
77.16054063365087,10.754111111111113,77.09478926834423
65.37589851711732,18.65522222222222,124.758265117231
76.65454130968149,14.06111111111111,96.55972240892588
71.60535952011635,9.426333333333334,65.08567183674276
73.4365035108538,21.276555555555557,160.95382751242258
71.68656265404816,11.333111111111112,77.25153320024937
77.717758457395,14.102222222222224,102.46954651148084
24.06708024578873,187.2401111111111,1649.1782206642242
63.13085107539284,24.477000000000004,164.50216523997713
34.450270056480846,57.72333333333333,479.2834206462448
41.15516314872245,41.34488888888889,313.38916585404775
60.88397205516452,7.323555555555555,51.77523536299555
76.89603913972294,10.322222222222225,74.83294030413681
72.12151665655361,8.818333333333335,67.74658415021628
75.4887532177623,19.476444444444443,163.7086347591732
77.49343239768639,15.589444444444444,123.04997575368304
69.80724325985551,18.27666666666667,154.05576073492762
27.550439471435695,49.62488888888889,428.1482661086328
27.025485793905958,72.02944444444444,623.1704091838947
35.93861563169578,88.59277777777777,770.9909523906738
34.83591229931734,37.37844444444445,320.13366601267995
78.27798790029905,14.27977777777778,109.11345752982571
68.59263316128991,18.677777777777777,139.1606787439067
48.7806566223276,46.73133333333334,403.3088178779415
51.995992411668446,33.525666666666666,275.6762377346005
66.51404503653299,28.621444444444446,243.07137723472314
82.00381673703525,13.262555555555558,107.83712533063786
43.25794893494912,65.47855555555556,575.1718936394252
31.56603284453405,70.34388888888888,609.603586412951
77.86346951513063,13.253111111111112,109.51384803977257
83.1442591593254,12.969666666666667,96.52009566907962
57.49047500445618,31.749888888888886,266.36069185265194
47.67915587867686,29.147777777777783,253.42279381783962
55.090889084977576,5.811888888888888,43.57017966750605
66.19414561871073,9.655777777777779,74.86954970391122
46.04959275159469,46.63644444444444,397.4323783538
31.986875163741473,103.29277777777777,920.0385467898572
100.0,,0.0
71.21259102286336,17.335333333333335,148.06791586519813
56.39229288633346,37.19455555555556,304.5925151476421
54.42640911370968,4.923222222222223,35.905251424468716
51.91714729566261,30.791777777777778,251.78964763597267
70.61457670590978,11.234555555555556,85.78699707603286
73.12315027037236,20.93266666666667,170.84204360759693
50.46624457662253,22.327222222222225,149.81229106310573
53.76331477128202,4.16688888888889,32.33079421190166
65.69808723598348,19.31877777777778,141.525606233921
70.76097843129466,14.476444444444446,111.10542267949262
72.4483397717766,18.101555555555557,136.860331976898
54.123215434673135,4.762777777777778,38.03460988438099
76.53865654302247,15.69844444444445,113.70748224566768
68.82328512700893,21.08066666666667,169.07384581876764
37.04054081334943,68.68433333333334,581.3814161992468
31.861318486980068,52.72833333333334,435.33614923695814
42.676709944237295,30.464222222222226,270.418387641069
68.08634477781712,22.297777777777775,179.64115290317602
72.20736642297551,10.258333333333333,75.60797301888819
74.72792744719645,27.04855555555556,215.64514912722154
81.42933232626005,15.734333333333334,118.73258335871161
28.652846414173283,145.6622222222222,1302.8976280653349
59.917569889531165,21.612111111111112,182.73687604069107
81.38900920112401,20.83411111111111,171.67167084071028
35.680903843283716,41.242333333333335,352.3085905320974
55.118212850759136,5.8933333333333335,44.5897596821567
67.89258278516436,30.048888888888893,231.52174091056082
75.23174186995712,22.14177777777778,172.5097551863856
71.52086267475514,10.065333333333333,75.27249853314537
82.23908197844165,11.950333333333333,93.92470993127915
71.35017291743002,17.329444444444444,140.1399267429527
66.42840574824464,8.610666666666667,67.25952163541858
65.59803075903628,7.403444444444444,61.858212201721784
68.99695300573417,25.615666666666666,201.93335023249304
100.0,,0.00021657933837352373
72.29919902643618,11.531666666666668,84.65481410094915
76.93749630803124,16.591333333333335,114.4314115146152
75.87490405864125,13.937000000000001,104.6083675417735
76.53753589663518,17.087888888888887,132.74514606398347
51.29528799117985,31.569111111111116,240.77964220446296
73.33918867127353,22.313222222222223,178.0611949637882
76.0407027502417,17.335111111111118,136.87764138508606
55.825498938414825,31.17944444444445,259.1600379339531
72.87719960760099,17.158000000000005,135.89186965547043
61.62983365697371,22.607222222222223,184.26717056197697
63.0470934363267,31.344777777777782,255.66259075685738
76.91275339231484,17.20244444444445,122.10416905429514
56.53870011215546,21.951222222222224,165.53298662784943
71.58916141493334,11.481444444444445,84.5746491365575
73.03924757428287,19.08411111111111,159.03341495258633
55.598275253836974,18.71677777777778,134.21349743595897
42.39517295788633,41.172555555555554,344.2587827955901
75.14350179637631,14.844666666666667,118.25573473875833
72.80913509621558,17.17055555555556,136.22757983818317
53.07286683881416,34.98055555555556,284.48389455015035
76.74676089462052,15.115444444444448,114.25805681859867
70.98823987202576,9.110777777777777,62.2828344079434
74.45938618954528,16.31,132.31064959394507
56.97654589339228,28.22088888888889,202.73936733656544
76.39105640340476,10.785777777777778,76.65541906848901
51.3929979240555,37.37211111111112,296.9047293054037
64.08206838462688,24.701777777777778,206.5005160208342
82.33320228247666,17.108888888888888,119.93715193402156
61.24246179700944,22.591111111111115,175.6048364381866
61.3558307776855,20.423555555555552,151.61803652502877
41.63358352236164,50.170444444444456,416.33705891519423
70.50529712244463,19.98488888888889,154.6768205195279
69.51945749828965,19.624333333333333,147.5852024666677
77.24255450699798,12.378555555555554,88.29716250269362
76.16308111121602,10.930333333333333,78.37624362176474
59.611153006020146,31.540666666666667,258.1893794636319
100.0,,0.0
70.73230003937074,24.019000000000002,189.1641458035452
70.80830975630602,8.849,62.6193627430042
75.83739613175925,18.67211111111111,138.56309229176296
71.95442983824317,9.79,69.27564056008134
55.13316922635606,5.637444444444444,39.7905434783823
70.97534090269272,11.445555555555554,80.86908962590243
82.23014638288952,16.84677777777778,120.3389647836314
70.52015065190488,8.947111111111111,62.11647441885237
55.24290554029334,6.1832222222222235,45.72423345416223
59.75472933796403,6.412222222222222,46.05676259940822
76.52109688134158,16.052000000000007,112.84968936940136
55.34940455185326,6.201555555555555,44.091506683188136
60.50793715776645,7.367777777777778,54.0256634159089
71.00388882723794,12.12411111111111,94.07864916331556
70.42123921029027,23.89311111111111,185.59303431259073
54.60651654981044,5.852222222222223,45.62456475387774
66.30129535415841,8.60911111111111,65.13539101047142
72.63005092281487,15.020555555555557,112.40249198750212
66.2676357195256,9.548555555555556,74.40539452493199
66.57866562659851,16.76777777777778,115.05886733257432
71.27553423614049,9.65411111111111,68.70021658878397
77.10790280935757,15.367222222222221,125.03010303624771
81.37796188324822,11.845111111111112,83.13765341740843
76.0953975169724,13.452555555555557,97.82245634709541
76.99083856943884,18.424777777777777,147.4506893512679
65.8308974782134,7.950555555555556,57.53018472798411
70.71954625114445,10.394,79.01311472393982
65.77320724119807,8.817444444444444,64.53629453791429
76.54622517698542,9.819111111111111,67.5404203642828
60.447377341115086,6.564777777777778,47.32307861720871
53.877385023223454,4.3260000000000005,31.49572410448097
82.55055017935466,15.80877777777778,113.65547014637316
47.59559466580216,59.855555555555554,520.1789508681044
66.63172585886237,9.418222222222223,67.46518297337364
55.951776498388135,8.971111111111112,73.29140528135525
63.946263657025746,17.737222222222222,131.7449566181066
71.69748560328594,11.528777777777778,82.12308752297439
77.37183975230994,11.454555555555554,87.14350940959984
54.387200472090285,4.763111111111112,34.76707554783972
76.95160974712824,10.703777777777777,76.71703791364486
72.36655790540487,13.201333333333332,98.58844530826184
66.91990980701357,9.731,71.77370026084053
71.16969615356521,8.996333333333332,63.18839922176064
65.16939533858674,30.213666666666672,208.06363355739373
27.759094598591474,76.385,644.6235366569302
66.52442042580844,27.118,213.00239424942794
55.77888799507517,6.860777777777778,51.313713243744694
65.75988530167632,12.570444444444444,92.54676922175886
68.7355853912212,30.173222222222225,249.0332152269396
76.83848013649656,16.458888888888893,125.44410676600019
71.52929696577559,10.694222222222223,81.17724420191801
43.01854032707862,36.213666666666676,312.095021049966
64.34678175791805,30.541777777777774,257.89380211292945
81.74261690803655,23.870222222222218,192.22088899387805
72.18407304060946,11.625111111111112,81.44048772263378
54.961565941895735,5.501333333333333,39.470588375617076
76.7145241762681,9.934444444444445,75.6776386527167
60.094879890110526,6.064,43.66515339060242
60.814870085163534,7.009555555555556,51.69137473253816
55.26656507454333,5.734555555555556,41.38118583141991
64.97238925601116,5.995555555555554,41.88199504223552
71.18518562950854,8.749777777777778,65.82474736823471
59.52799316689463,5.171888888888889,34.64135340251608
60.188374955359414,5.952555555555556,40.23876688614958
55.37120679491593,8.044777777777778,65.22767112812933
82.08047240322175,13.192,97.64031574613895
54.875756925693594,5.564,40.69346261045074
65.54018654758974,6.888000000000001,50.437469410260526
60.018364852436264,5.889444444444445,40.93213848494198
65.09126692087784,6.127000000000001,42.76164593261851
54.96189202996439,5.51588888888889,39.24881314615545
59.95453448219194,5.627000000000001,38.723379653485296
60.46938125159668,6.436333333333334,45.96277134231988
82.30744427827736,19.108444444444448,136.0569715820981
67.50988298514963,28.028111111111112,228.6824671476296
71.06898680641224,13.362111111111112,106.34731757999992
75.96854822262468,10.545777777777777,79.21015163966106
70.7338667982122,14.889777777777779,100.09829173068469
81.93987284689823,18.44055555555556,132.8193531198704
76.88816321968366,14.62688888888889,109.6168576535228
59.69513324263138,4.722555555555556,30.949334021241242
75.7531426843969,18.403666666666666,144.3313128047089
71.36809018774795,17.501444444444445,135.5473728585187
66.6222117728804,16.05077777777778,112.66339331069412
61.19678393305905,7.20011111111111,53.58365922599094
74.76846345815352,18.579888888888892,154.80223317945834
65.51949370707325,14.307555555555558,98.85449668220615
65.64033603627834,8.799222222222223,67.76471355445058
77.06058579411688,28.232222222222227,219.5053904861999
71.89873585795091,11.633444444444445,97.39564014846957
77.648789911808,13.464333333333334,101.665539448805
77.23192191081921,24.759111111111114,202.32255999522832
82.98258106640924,20.039111111111115,153.03317291100998
62.317104637581494,28.555222222222223,214.37286519167944
77.0915487554795,28.00466666666666,219.84402037964455
60.72426339355597,9.221666666666666,75.55458611369131
77.18329529690035,17.949666666666666,133.0364939896595
68.25723615223791,19.3,160.97776217221076
81.97629863132003,12.563555555555556,99.45824325900836
48.31576666196695,42.10833333333334,335.16311212860575
65.2066177935079,6.248777777777779,43.451156707144904
60.5075770714795,7.699777777777777,51.912138388517945
65.637066917543,7.769222222222223,53.21474355435371
76.09163033937888,9.245777777777779,66.56381665678637
71.49685770313647,9.011000000000001,62.5415816469933
60.595290527658875,6.816444444444446,48.49946698004626
71.81680224333527,10.860777777777777,75.0099847173194
54.852903805724196,6.028777777777779,45.680046513298784
77.79636653785715,17.272555555555556,139.46379423736252
77.17310079216091,13.912444444444445,107.95402675644289
81.69548808029263,10.328333333333333,73.33590341871056
77.12313545828717,12.14466666666667,93.1289277712225
76.03827579848269,11.227333333333334,80.48297957140626
61.065740340788246,7.520777777777778,60.00223584286635
60.981115767875984,6.810808888888889,45.414326231571664
62.63427782851029,26.596034444444445,184.72814855898423
36.01337734890462,54.15767777777779,395.46067009753466
66.37423555148655,9.778066666666666,74.8476129566448
80.84520836356532,22.72786222222222,184.14156700108362
67.15512665472954,8.598222222222223,69.14252191735493
55.77831130749171,40.3088,333.4189401428565
82.08326270582401,19.36719888888889,150.185039058344
69.87444382799139,19.568174444444445,142.20352756025898
76.64794136010659,16.05343888888889,122.58410509875056
64.31035150589457,19.91529555555556,149.52885612201922
