pH,EC,TDS,Alk,TH,F,Cl,NO3,SO4,Ca,Mg,qi_wi,WQI,WQI_CLASSIF
48.66666666666669,463.3333333333333,93.1,325.0,123.33333333333333,18.0,62.4,108.88888888888889,42.8,96.0,153.33333333333334,0.013325270286763946,36.15372635995457,Good
30.666666666666668,150.66666666666666,30.3,116.66666666666667,50.0,18.0,20.0,1.6888888888888889,10.4,48.0,50.0,0.008296240243374038,22.509111869447008,Excellent
79.99999999999996,232.66666666666666,46.8,250.0,80.0,17.333333333333332,14.0,53.333333333333336,8.8,64.0,96.66666666666667,0.01239143552845975,33.62007371422327,Good
79.3333333333333,469.3333333333333,94.3,316.6666666666667,156.66666666666666,18.666666666666668,56.8,302.22222222222223,34.0,122.66666666666667,193.33333333333334,0.017544908704222432,47.60232360411555,Good
78.66666666666664,425.0,85.4,166.66666666666666,143.33333333333334,14.0,70.8,275.55555555555554,40.0,69.33333333333333,243.33333333333334,0.01578116847610504,42.81699616195935,Good
46.66666666666668,441.3333333333333,88.7,125.0,176.66666666666666,15.333333333333334,93.6,300.0,38.8,138.66666666666666,220.0,0.014824064645466031,40.220210562393824,Good
61.333333333333336,658.6666666666666,132.4,225.0,153.33333333333334,39.333333333333336,150.4,273.3333333333333,40.4,90.66666666666667,236.66666666666666,0.02272564160304645,61.658533762505094,Poor
81.33333333333337,420.0,84.4,450.0,73.33333333333333,26.0,31.2,73.33333333333333,8.0,37.333333333333336,120.0,0.016245803628641003,44.07763041556146,Good
142.6666666666667,885.6666666666666,178.0,926.6666666666666,30.0,150.0,45.2,57.77777777777778,21.6,10.666666666666666,56.666666666666664,0.055176058780810805,149.7020388970021,Unsuitable
88.66666666666667,382.6666666666667,76.916,375.0,140.0,62.0,28.4,15.333333333333334,30.4,53.333333333333336,260.0,0.02800948009373684,75.99448694105841,Very Poor
70.6666666666667,405.3333333333333,81.472,350.0,170.0,34.666666666666664,36.8,202.22222222222223,15.6,48.0,340.0,0.022276266193100337,60.43930178788451,Poor
79.3333333333333,492.0,98.892,466.6666666666667,200.0,48.666666666666664,48.4,82.22222222222223,21.2,48.0,413.3333333333333,0.027140993111318602,73.63813393404133,Poor
61.99999999999998,211.66666666666666,42.545,234.16666666666666,90.0,18.666666666666668,14.0,0.7333333333333333,8.0,85.33333333333333,90.0,0.011336187231101594,30.757005471443193,Good
72.66666666666666,480.6666666666667,96.614,450.8333333333333,53.333333333333336,300.0,59.6,35.55555555555556,10.0,37.333333333333336,73.33333333333333,0.09167786711399155,248.73765781665483,Unsuitable
78.66666666666664,1240.3333333333333,249.30700000000002,550.0,183.33333333333334,226.66666666666666,323.2,26.666666666666668,61.6,106.66666666666667,283.3333333333333,0.07686666731934605,208.55235178424186,Unsuitable
79.3333333333333,1521.6666666666667,305.855,508.3333333333333,196.66666666666666,106.66666666666667,414.0,102.22222222222223,104.8,117.33333333333333,300.0,0.0448006040823737,121.55166431135486,Unsuitable
148.6666666666667,829.3333333333334,166.696,641.6666666666666,70.0,146.66666666666669,104.8,175.55555555555554,61.6,16.0,146.66666666666666,0.05607089354887926,152.12987793110074,Unsuitable
101.3333333333333,611.3333333333334,122.878,667.5,43.333333333333336,153.33333333333331,42.4,62.22222222222222,15.2,10.666666666666666,90.0,0.05326333165693293,144.51248464783743,Unsuitable
60.00000000000002,270.0,54.27000000000001,174.975,83.33333333333333,116.66666666666667,25.6,80.0,36.0,96.0,56.666666666666664,0.03895791628219916,105.69945783536495,Unsuitable
66.66666666666667,167.0,33.567,150.0,36.666666666666664,34.0,20.0,6.666666666666667,6.0,48.0,16.333333333333336,0.014247416976071476,38.65566728509125,Good
49.33333333333335,391.0,78.591,208.33333333333334,131.66666666666666,56.666666666666664,62.4,82.22222222222223,56.0,112.0,150.0,0.023501141809621456,63.762597819535934,Poor
46.66666666666668,1033.3333333333333,207.7,166.66666666666666,246.66666666666666,67.33333333333333,289.6,240.0,58.0,234.66666666666666,243.33333333333334,0.031179022628659313,84.5939953208357,Very Poor
39.99999999999998,586.0,117.78599999999999,216.66666666666666,200.0,65.33333333333333,90.8,311.1111111111111,82.8,149.33333333333334,260.0,0.0298615703734217,81.01952311103163,Very Poor
46.00000000000003,344.6666666666667,69.278,125.0,110.0,48.666666666666664,68.0,133.33333333333334,50.8,112.0,96.66666666666667,0.020435473903809894,55.4449189888634,Poor
41.33333333333334,321.0,64.521,158.33333333333334,96.66666666666667,8.666666666666666,51.2,122.22222222222223,22.4,149.33333333333334,8.333333333333334,0.007855482694995211,21.313261620090273,Excellent
29.33333333333336,475.6666666666667,95.609,208.33333333333334,166.66666666666666,30.666666666666668,90.8,242.22222222222223,40.0,192.0,113.33333333333333,0.016853760456295813,45.72712076830356,Good
35.33333333333335,270.0,54.27000000000001,183.33333333333334,63.333333333333336,26.666666666666668,39.6,19.333333333333332,30.4,64.0,56.666666666666664,0.011798172799838892,32.010450953218296,Good
32.66666666666668,503.0,101.103,200.0,160.0,42.0,102.4,188.88888888888889,52.8,192.0,96.66666666666667,0.019504815129406886,52.91988332803492,Poor
39.33333333333332,269.0,54.06900000000001,191.66666666666666,116.66666666666667,48.0,25.6,235.55555555555554,4.4,101.33333333333333,130.0,0.021261895001617206,57.68714009096719,Poor
33.333333333333336,1063.3333333333333,213.73000000000002,175.0,460.0,20.666666666666668,227.2,977.7777777777778,96.0,362.6666666666667,566.6666666666666,0.02991379286660198,81.16121162373292,Very Poor
58.00000000000001,382.0,76.782,258.3333333333333,116.66666666666667,37.99999999999999,39.6,80.0,48.8,69.33333333333333,176.66666666666666,0.018904771368155104,51.29186247131403,Poor
55.99999999999999,227.33333333333334,45.694,83.33333333333333,73.33333333333333,48.0,39.6,84.44444444444444,36.0,74.66666666666667,63.333333333333336,0.01916647304089392,52.00190365325837,Poor
53.33333333333332,450.0,90.45,250.0,173.33333333333334,31.333333333333332,62.4,164.44444444444446,34.0,224.0,80.0,0.017272358876012278,46.86284952993108,Good
1.3333333333333048,1091.6666666666667,219.4,400.0,323.6666666666667,52.0,283.6,277.77777777777777,46.4,186.66666666666666,503.3333333333333,0.029350229704082065,79.63216884067329,Very Poor
9.333333333333313,275.0,55.3,258.3333333333333,100.0,42.666666666666664,31.2,11.777777777777779,6.8,101.33333333333333,90.0,0.01586781552272325,43.052084347483415,Good
2.666666666666669,206.66666666666666,41.5,191.66666666666666,90.0,28.0,20.0,66.66666666666667,6.8,106.66666666666667,56.666666666666664,0.011137729353179185,30.21855546945629,Good
5.333333333333338,306.0,61.5,266.6666666666667,110.0,140.0,31.2,73.33333333333333,15.6,101.33333333333333,113.33333333333333,0.043939870471064256,119.21634751984425,Unsuitable
8.000000000000007,1164.6666666666667,234.1,458.3333333333333,287.0,233.33333333333334,283.6,2.1333333333333333,57.6,272.0,283.3333333333333,0.07557667389831753,205.05238006536928,Unsuitable
25.333333333333325,270.0,54.3,225.0,110.0,38.666666666666664,22.8,120.0,9.2,101.33333333333333,113.33333333333333,0.01675533283901796,45.46006988942866,Good
45.333333333333314,666.6666666666666,134.0,325.0,60.0,106.66666666666667,142.0,0.5333333333333333,54.8,37.333333333333336,90.0,0.03613690320572674,98.04556919897874,Very Poor
44.00000000000001,525.0,105.5,391.6666666666667,43.333333333333336,126.66666666666667,70.8,48.888888888888886,42.8,26.666666666666668,63.333333333333336,0.04155135915368327,112.735909771274,Unsuitable
11.333333333333329,496.0,99.7,208.33333333333334,160.0,86.66666666666667,104.8,162.22222222222223,27.2,208.0,73.33333333333333,0.03045559031019816,82.63120030664588,Very Poor
32.00000000000003,526.3333333333334,105.8,291.6666666666667,126.66666666666667,53.333333333333336,99.2,228.88888888888889,26.8,101.33333333333333,153.33333333333334,0.02356551497287368,63.93725316828765,Poor
5.333333333333338,493.3333333333333,99.2,183.33333333333334,186.66666666666666,26.0,93.588,344.44444444444446,37.2,250.66666666666666,73.33333333333333,0.015049818660710472,40.83271963096527,Good
30.00000000000001,305.0,61.3,275.0,53.333333333333336,146.66666666666669,31.2,42.22222222222222,15.2,42.666666666666664,63.333333333333336,0.04565482027669457,123.86929824125681,Unsuitable
0.6666666666666524,278.3333333333333,55.94500000000001,241.95666666666668,83.33333333333333,100.0,25.6,33.333333333333336,9.6,106.66666666666667,40.0,0.03094958001958954,83.97147846938674,Very Poor
61.99999999999998,1497.3333333333333,300.964,600.7916666666666,297.0,44.0,363.2,28.88888888888889,90.8,128.0,526.6666666666666,0.0292589583380629,79.38453408951676,Very Poor
66.66666666666667,189.0,37.989,183.33333333333334,46.666666666666664,22.666666666666668,14.0,3.111111111111111,7.2,42.666666666666664,50.0,0.011636580696374412,31.572024072197554,Good
55.99999999999999,283.3333333333333,56.95,258.3333333333333,90.0,28.0,25.6,46.666666666666664,12.4,85.33333333333333,90.0,0.014300793696563596,38.80048741294868,Good
50.66666666666665,548.0,110.148,350.0,166.66666666666666,12.666666666666666,85.2,135.55555555555554,34.0,128.0,210.0,0.013449612601990686,36.49108822526218,Good
79.99999999999996,987.3333333333334,198.454,583.3333333333334,93.33333333333333,26.0,124.8,268.8888888888889,62.8,53.333333333333336,146.66666666666666,0.020055711770808546,54.414559683353374,Poor
67.99999999999997,245.0,49.245,200.0,86.66666666666667,30.0,34.0,16.0,6.8,64.0,113.33333333333333,0.0151140058356676,41.00687036181563,Good
39.33333333333332,579.6666666666666,116.51300000000002,325.0,176.66666666666666,24.0,130.4,12.88888888888889,13.6,176.0,163.33333333333334,0.014549134155056358,39.47427734645353,Good
38.00000000000002,198.33333333333334,39.865,225.0,56.666666666666664,41.333333333333336,11.2,17.11111111111111,3.4,64.0,40.0,0.015721143853401932,42.654139143875206,Good
76.00000000000004,842.0,169.242,500.0,106.66666666666667,33.333333333333336,102.0,255.55555555555554,65.6,53.333333333333336,180.0,0.02173195505818886,58.96249303258197,Poor
60.66666666666668,335.3333333333333,67.402,208.33333333333334,76.66666666666667,36.0,56.8,11.555555555555555,28.8,64.0,90.0,0.016288497816468638,44.19346701404412,Good
52.666666666666664,526.3333333333334,105.793,325.0,190.0,18.666666666666668,107.6,1.6222222222222222,29.6,154.66666666666666,226.66666666666666,0.014304644599757117,38.810935568768485,Good
61.99999999999998,150.0,30.15,141.66666666666666,53.333333333333336,30.0,14.0,10.444444444444445,5.2,58.666666666666664,40.0,0.013280275336714206,36.03164740195445,Good
53.99999999999997,231.66666666666666,46.565,208.33333333333334,90.0,21.333333333333332,36.8,5.555555555555555,0.84,85.33333333333333,90.0,0.011698258949549317,31.739367671213365,Good
50.0,805.3333333333334,161.872,434.1666666666667,237.0,20.666666666666668,138.8,2.6666666666666665,51.6,192.0,283.3333333333333,0.016697397656578974,45.30288187842121,Good
105.33333333333333,678.3333333333334,136.345,566.6666666666666,63.333333333333336,213.33333333333334,76.4,24.444444444444443,23.2,21.333333333333332,120.0,0.07024000960100817,190.5731014820665,Unsuitable
58.66666666666666,158.33333333333334,31.825,141.66666666666666,53.333333333333336,30.0,11.2,6.222222222222222,6.8,64.0,33.333333333333336,0.013022946615465358,35.333470781715164,Good
45.333333333333314,583.3333333333334,117.25,308.3333333333333,123.33333333333333,57.333333333333336,138.8,24.444444444444443,26.8,128.0,106.66666666666667,0.02313682254383235,62.77413764127731,Poor
41.33333333333334,1833.0,368.433,191.66666666666666,593.6666666666666,45.333333333333336,556.0,662.2222222222222,144.0,694.6666666666666,390.0,0.03567974077155917,96.80520970222898,Very Poor
61.333333333333336,1023.0,205.623,191.66666666666666,200.0,40.666666666666664,300.8,12.666666666666666,27.6,101.33333333333333,333.3333333333333,0.022799837385803996,61.85983954986638,Poor
65.33333333333336,1148.3333333333333,230.815,317.5,200.0,48.0,317.6,7.333333333333333,114.8,165.33333333333334,236.66666666666666,0.02480809394280588,67.30858141100148,Poor
60.00000000000002,834.0,167.634,366.6666666666667,86.66666666666667,106.66666666666667,178.8,64.44444444444444,91.6,53.333333333333336,130.0,0.03866393121632096,104.90182631293114,Unsuitable
81.33333333333337,599.3333333333334,120.5,642.5,33.333333333333336,260.0,42.4,6.444444444444445,20.8,21.333333333333332,50.0,0.08102211652416957,219.82679276898568,Unsuitable
67.99999999999997,450.3333333333333,90.5,383.3333333333333,36.666666666666664,126.66666666666667,62.4,73.33333333333333,14.8,37.333333333333336,33.333333333333336,0.042394975101151575,115.02478342721466,Unsuitable
79.99999999999996,1430.0,287.4,308.3333333333333,150.0,52.666666666666664,408.4,26.666666666666668,152.0,112.0,193.33333333333334,0.026646368612804602,72.2961334803644,Poor
15.333333333333362,129.33333333333334,26.0,125.0,40.0,30.0,11.2,1.3555555555555556,8.4,42.666666666666664,33.333333333333336,0.010598552998541467,28.755678247018817,Good
25.333333333333325,821.3333333333334,165.1,291.6666666666667,333.6666666666667,26.666666666666668,221.2,60.0,68.0,288.0,373.3333333333333,0.01931865683528313,52.414804190385354,Poor
79.99999999999996,424.3333333333333,85.3,325.0,170.0,19.333333333333332,68.0,62.22222222222222,32.4,122.66666666666667,226.66666666666666,0.015987741680550217,43.377464426098676,Good
79.3333333333333,624.3333333333334,125.5,283.3333333333333,123.33333333333333,33.333333333333336,144.8,157.77777777777777,39.6,58.666666666666664,210.77333333333334,0.020414353667392884,55.38761619262394,Poor
81.33333333333337,1533.3333333333333,308.2,567.5,70.0,58.0,405.6,151.11111111111111,76.0,32.0,121.59999999999998,0.028731735260553025,77.95408814247443,Very Poor
104.00000000000004,522.0,104.9,542.5,23.333333333333332,133.33333333333334,31.2,122.22222222222223,21.6,21.333333333333332,24.32,0.04688657756784633,127.2112654274995,Unsuitable
72.0,409.3333333333333,82.3,250.0,43.333333333333336,86.66666666666667,85.2,16.22222222222222,20.4,37.333333333333336,48.64,0.030598694610741908,83.01946663156467,Very Poor
70.00000000000004,222.66666666666666,44.8,200.0,50.0,37.99999999999999,25.6,10.0,12.4,48.0,48.64,0.016312831328609875,44.259487974249694,Good
50.0,268.3333333333333,53.9,233.33333333333334,110.0,20.0,25.6,68.88888888888889,18.4,80.0,145.92000000000002,0.012652383484984408,34.32806993578981,Good
56.66666666666665,401.0,80.6,166.66666666666666,133.33333333333334,22.666666666666668,96.4,71.11111111111111,33.2,106.66666666666667,162.13333333333333,0.01426625687311962,38.70678313249022,Good
70.6666666666667,413.3333333333333,83.1,283.3333333333333,163.33333333333334,34.0,56.8,208.88888888888889,24.4,122.66666666666667,210.0,0.02056687241781244,55.80142552247356,Poor
1.3333333333333048,506.0,101.7,216.66666666666666,223.66666666666666,20.666666666666668,65.2,411.1111111111111,64.0,234.66666666666666,186.66666666666666,0.015662954571806935,42.4962617186077,Good
28.666666666666647,336.6666666666667,67.7,233.33333333333334,133.33333333333334,24.0,31.2,155.55555555555554,44.0,69.33333333333333,220.0,0.014691902534434252,39.86163226007278,Good
72.66666666666666,1535.0,308.5,475.0,186.66666666666666,42.0,343.2,17.11111111111111,254.8,106.66666666666667,293.3333333333333,0.025431507875481346,69.00000952059261,Poor
90.66666666666663,1093.0,219.7,433.3333333333333,136.66666666666666,18.666666666666668,218.4,402.22222222222223,77.6,128.0,136.66666666666666,0.0199265987135595,54.06425398291923,Poor
54.666666666666686,422.6666666666667,85.0,275.0,83.33333333333333,25.333333333333332,73.6,84.44444444444444,29.6,80.0,80.0,0.0140362484514503,38.082731135152684,Good
68.66666666666663,137.0,27.5,133.33333333333334,43.333333333333336,30.0,11.2,4.222222222222222,6.4,37.333333333333336,50.0,0.013507069411642652,36.64697832947542,Good
44.00000000000001,296.0,59.5,216.66666666666666,116.66666666666667,17.333333333333332,36.8,75.55555555555556,20.8,112.0,113.33333333333333,0.011408891055332807,30.954263321378775,Good
13.999999999999998,316.6666666666667,63.7,250.0,123.33333333333333,17.333333333333332,45.2,22.22222222222222,20.4,122.66666666666667,113.33333333333333,0.009657930618870643,26.20360962921017,Good
51.33333333333331,298.3333333333333,60.0,258.3333333333333,110.0,28.0,31.2,60.0,19.6,101.33333333333333,113.33333333333333,0.014682854396660625,39.837083122224534,Good
55.99999999999999,351.6666666666667,70.7,208.33333333333334,136.66666666666666,21.333333333333332,56.8,222.22222222222223,20.8,96.0,186.66666666666666,0.01554451270268456,42.17490876788629,Good
72.66666666666666,199.33333333333334,40.1,175.0,30.0,30.0,22.8,18.666666666666668,12.8,21.333333333333332,40.0,0.013860037805972062,37.60464166145103,Good
79.3333333333333,287.0,57.7,208.33333333333334,90.0,22.0,36.8,86.66666666666667,19.2,90.66666666666667,80.0,0.013897461873638342,37.7061795269176,Good
76.66666666666669,507.6666666666667,102.0,141.66666666666666,143.33333333333334,30.0,127.6,208.88888888888889,56.8,80.0,226.66666666666666,0.019526874340150005,52.979733721442365,Poor
76.00000000000004,385.3333333333333,77.5,250.0,100.0,36.66666666666667,68.0,57.77777777777778,29.2,53.333333333333336,163.33333333333334,0.01890442781469887,51.290930352311605,Poor
78.66666666666664,755.6666666666666,151.9,350.0,93.33333333333333,85.33333333333333,172.8,51.111111111111114,43.2,53.333333333333336,146.66666666666666,0.03346309243087213,90.79106546193914,Very Poor
73.99999999999996,271.3333333333333,54.5,250.0,96.66666666666667,20.666666666666668,31.2,22.22222222222222,12.8,106.66666666666667,73.33333333333333,0.012766661326840102,34.6381251717846,Good
72.0,1687.3333333333333,339.2,216.66666666666666,674.0,32.0,513.2,811.1111111111111,115.2,385.3333333333333,1053.3333333333333,0.042271835496725925,114.6906847210218,Unsuitable
82.00000000000003,604.0,121.4,166.66666666666666,220.33333333333334,28.0,127.6,520.0,39.6,154.66666666666666,300.0,0.023890071401109467,64.81783000029804,Poor
64.0,2331.6666666666665,468.66499999999996,341.6666666666667,530.3333333333334,126.66666666666667,811.2,44.44444444444444,195.2,197.72799999999998,990.0,0.06112578617045948,165.8446619982648,Unsuitable
67.99999999999997,349.6666666666667,70.283,291.6666666666667,106.66666666666667,73.33333333333334,45.2,71.11111111111111,16.4,58.784,170.0,0.029070562522045866,78.87338417412586,Very Poor
64.0,288.3333333333333,57.95499999999999,200.0,116.66666666666667,60.0,45.2,104.44444444444444,7.2,69.472,180.0,0.02523567832732222,68.46869062461711,Poor
52.00000000000002,216.0,43.416,216.66666666666666,83.33333333333333,240.0,11.2,42.22222222222222,11.2,85.33333333333333,73.33333333333333,0.07293045807534344,197.87274612967215,Unsuitable
79.99999999999996,583.3333333333334,117.25,667.5,116.66666666666667,266.6666666666667,36.8,8.666666666666666,10.4,37.333333333333336,226.66666666666666,0.08556191249702497,232.1440319544204,Unsuitable
57.33333333333335,483.0,97.083,300.0,136.66666666666666,270.0,79.6,224.44444444444446,22.0,85.33333333333333,203.33333333333334,0.08601569179466993,233.3752124259463,Unsuitable
67.99999999999997,499.3333333333333,100.366,375.0,76.66666666666667,120.0,70.8,44.44444444444444,40.0,48.0,113.33333333333333,0.04159411684822077,112.8519186742699,Unsuitable
35.33333333333335,276.0,55.476,141.66666666666666,80.0,66.66666666666667,34.0,88.88888888888889,23.6,80.0,72.96000000000001,0.02383545408420449,64.66964392321269,Poor
38.00000000000002,214.0,43.014,166.66666666666666,100.0,30.0,28.4,82.22222222222223,9.2,117.33333333333333,64.85333333333332,0.01371972290205843,37.22394344436829,Good
47.99999999999998,172.0,34.572,158.33333333333334,53.333333333333336,73.33333333333334,20.0,3.5555555555555554,5.2,64.0,32.42666666666666,0.024687020939443322,66.98008974524551,Poor
36.0,172.66666666666666,34.706,150.0,63.333333333333336,62.0,17.2,20.666666666666668,8.4,80.0,32.42666666666666,0.02115513232456381,57.39747477622467,Poor
66.66666666666667,669.0,134.469,359.1666666666667,160.0,63.333333333333336,150.4,26.666666666666668,52.8,170.66666666666666,129.70666666666665,0.02687425255030117,72.91442139053638,Poor
61.333333333333336,296.6666666666667,59.629999999999995,250.0,86.66666666666667,40.0,31.2,16.444444444444443,15.2,112.0,40.0,0.017092770091478863,46.37559458998534,Good
73.33333333333331,774.3333333333334,155.641,150.0,266.6666666666667,113.33333333333333,193.2,144.44444444444446,74.0,277.3333333333333,226.66666666666666,0.04394565437499619,119.2320402356802,Unsuitable
55.333333333333336,259.6666666666667,52.19299999999999,225.0,66.66666666666667,52.666666666666664,31.2,2.888888888888889,6.0,90.66666666666667,24.333333333333332,0.019692808126605767,53.42994032740905,Poor
46.00000000000003,281.3333333333333,56.548,216.66666666666666,73.33333333333333,64.66666666666667,20.0,122.22222222222223,14.0,106.66666666666667,16.333333333333336,0.023691562035358812,64.27924030306946,Poor
