362,W224615073380001,Panchmahals,GODHRA,Godhra2,Dug Well,7.19,71,48,0,49,14,7,2,0.15,40,16,0.1,40.1,13,0.0,0.89,nd
363,W224734073362401,Panchmahals,GODHRA,Godhra UR_1,Dug Well,8.26,828,555,0,342,92,21,11,0.82,280,40,34,240,93,1.6,2.61,nd
364,,Panchmahals,JAMBUGODHA,Jambughora,Dug Well,8.11,975,653,0,305,149,35,7,0.95,250,64,19,240,120,2.8,3.37,1
365,W222405073410601,Panchmahals,JAMBUGODHA,Javan,Dug Well,8.2,487,326,0,159,64,8,14,0.7,130,44,12,160,39,13.4,1.34,nd
366,W230343073371301,Panchmahals,LUNAWADA,Jokha,Dug Well,8.27,997,668,0,451,78,12,18,1.25,370,80,7,230,130,7.6,3.73,nd
367,W223601073263601,Panchmahals,KALOL,Kalol UR_1,Dug Well,8.45,1259,844,96,390,135,22,17,0.6,480,92,56,460,115,4.1,2.33,1
368,W223523073270501,Panchmahals,KALOL,Kalol UR_2,Dug Well,8.26,1506,1009,0,488,192,95,14,1.03,400,112,32,410,165,1.0,3.54,nd
369,W223944073300101,Panchmahals,GODHRA,Khadki Vadiya,Dug Well,8.28,1254,840,0,586,99,3,17,1.8,480,36,54,310,155,1.4,3.83,nd
370,W232212073403801,Panchmahals,KHANPUR,Khanpur,Dug Well,8.15,665,446,0,244,71,52,3,0.65,200,52,27,240,50,1.1,1.4,nd
371,W231042073390801,Panchmahals,LUNAWADA,Kantha,Dug Well,8.2,708,474,0,305,71,9,11,1.05,250,40,15,160,98,1.7,3.37,2
372,W224800073484501,Panchmahals,MORWA (HADAF),Natapur,Dug Well,8.24,773,518,0,305,85,13,6,1.6,250,68,5,190,93,2.3,2.93,nd
373,W231340073583701,Panchmahals,FATEPURA,Sarsava,Dug Well,8.02,624,418,0,268,36,21,12,0.8,220,48,19,200,47,1.9,1.44,2
374,W230344073510301,Panchmahals,MORWA (HADAF),Suliyat,Dug Well,8.28,927,621,0,306,128,25,59,1.0,251,96,12,290,105,6.5,2.68,nd
375,W234150072041001,Patan,CHANASMA,Dharmoda,Dug Well,8.49,1011,677,96,183,57,6,112,0.0,310,36,22,180,153,35.0,4.96,15
376,W233930072164501,Patan,CHANASMA,Dhinoj,Dug Well,8.26,2200,1474,0,683,277,14,60,0.0,560,104,46,450,228,70.0,4.67,3
377,W235100072060001,Patan,PATAN,Patan2,Dug Well,7.96,3977,2665,0,915,638,245,171,1.5,750,140,192,1150,410,46.0,5.26,15
378,W234600072151501,Patan,PATAN,Sander,DCB,8.41,631,423,72,159,43,4,15,0.0,250,48,24,220,51,11.7,1.49,nd
379,W234645072094501,Patan,PATAN,Shankhari,Dug Well,8.4,778,521,108,49,50,4,102,1.1,220,36,22,180,103,9.7,3.34,nd
380,W234930071365002,Patan,RADHANPUR,Radhanpur2,Dug Well,8.22,2800,1876,0,659,674,13,24,1.1,540,160,36,550,456,37.0,8.45,16
381,W233540071465001,Patan,SAMI,Moti chander,Dug Well,7.54,29200,19564,0,769,11132,95,971,1.2,630,660,912,5450,5600,72.0,32.98,14
382,W233850071060001,Patan,SANTALPUR,Piprala,Dug Well,8.56,6594,4418,156,647,1631,150,118,3.0,790,120,132,850,1160,0.9,17.3,nd
383,W212702069590001,Porbandar,KUTIYANA,Kadegi,Dug Well,8.14,4240,2841,0,378,1008,21,345,0.35,310,120,88,660,675,3.9,11.42,nd
384,W213750070010001,Porbandar,KUTIYANA,Kutiyana1,Dug Well,7.67,2664,1785,0,207,596,60,186,0.45,170,112,68,560,324,27.2,5.95,nd
385,W215500069360001,Porbandar,PORBANDAR,Adwana1,Dug Well,8.08,1529,1024,0,634,177,45,15,0.78,520,96,72,540,132,7.2,2.47,nd
386,W212215069523001,Porbandar,PORBANDAR,Balej,Dug Well,7.78,3469,2324,0,305,852,60,145,0.15,250,192,54,700,445,23.4,7.31,3
387,W214835069243001,Porbandar,PORBANDAR,Bhavpura,Dug Well,7.81,5652,3787,0,159,1666,42,144,0.46,130,480,156,1850,389,10.0,3.93,nd
388,W214830069360501,Porbandar,PORBANDAR,Khambodar,Dug Well,8.34,902,604,132,122,113,7,19,0.7,320,44,26,220,133,4.4,3.9,nd
389,W214100069330001,Porbandar,PORBANDAR,Kuchhadi,Dug Well,8.12,4822,3231,0,268,1276,31,192,0.75,220,180,108,900,582,102.0,8.43,1
390,W215000069232001,Porbandar,PORBANDAR,Miyani,Dug Well,8.36,3262,2186,48,122,886,48,144,0.18,180,320,60,1050,269,62.0,3.61,3
391,W212645069473001,Porbandar,PORBANDAR,Navibandar,Dug Well,8.03,431,289,0,122,64,13,18,0.05,100,28,7,100,40,27.9,1.74,6
392,W213400069405001,Porbandar,PORBANDAR,Oddar,Dug Well,8.13,4510,3022,0,244,1420,19,52,1.0,200,88,117,700,711,25.9,11.68,1
393,W214530069291501,Porbandar,PORBANDAR,Palkhada,Dug Well,7.84,3507,2350,0,207,922,175,39,0.35,170,320,60,1050,285,40.2,3.82,nd
394,W211750069563001,Porbandar,PORBANDAR,Pata,Dug Well,8.28,3048,2042,0,500,639,32,130,0.0,410,144,24,460,471,17.0,9.55,1
